instance,goal,selfContradicting,derivableFromEmpty,derivableAtAll,nonAttackedAssumption
exp_acyclic_indvary2_step1_batch_yyy10.pl,c3,false,false,true,false
exp_acyclic_indvary2_step1_batch_yyy10.pl,v2,false,false,true,false
exp_acyclic_indvary2_step2_batch_yyy01.pl,c2,false,false,true,false
exp_acyclic_indvary2_step2_batch_yyy01.pl,a3,false,false,true,false
exp_acyclic_indvary2_step2_batch_yyy02.pl,a2,false,false,true,false
exp_acyclic_indvary2_step2_batch_yyy02.pl,e1,false,false,true,false
exp_acyclic_indvary2_step2_batch_yyy02.pl,b2,false,false,true,false
exp_acyclic_indvary2_step2_batch_yyy02.pl,f2,false,false,true,false
exp_acyclic_indvary2_step2_batch_yyy03.pl,b1,false,false,true,false
exp_acyclic_indvary2_step2_batch_yyy03.pl,c3,false,false,true,false
exp_acyclic_indvary2_step2_batch_yyy03.pl,a1,false,false,true,false
exp_acyclic_indvary2_step2_batch_yyy04.pl,f1,false,false,true,false
exp_acyclic_indvary2_step2_batch_yyy04.pl,y1,false,false,true,false
exp_acyclic_indvary2_step2_batch_yyy04.pl,c1,false,false,true,false
exp_acyclic_indvary2_step2_batch_yyy04.pl,d2,false,false,true,false
exp_acyclic_indvary2_step2_batch_yyy04.pl,c2,false,false,true,false
exp_acyclic_indvary2_step2_batch_yyy05.pl,d1,false,false,true,false
exp_acyclic_indvary2_step2_batch_yyy05.pl,c3,false,false,true,false
exp_acyclic_indvary2_step2_batch_yyy05.pl,b1,false,false,true,false
exp_acyclic_indvary2_step2_batch_yyy06.pl,c3,false,false,true,false
exp_acyclic_indvary2_step2_batch_yyy06.pl,b1,false,false,true,false
exp_acyclic_indvary2_step2_batch_yyy06.pl,w2,false,false,true,false
exp_acyclic_indvary2_step2_batch_yyy06.pl,a2,false,false,true,false
exp_acyclic_indvary2_step2_batch_yyy07.pl,f1,false,false,true,false
exp_acyclic_indvary2_step2_batch_yyy07.pl,b3,false,false,true,false
exp_acyclic_indvary2_step2_batch_yyy08.pl,a2,false,false,true,false
exp_acyclic_indvary2_step2_batch_yyy08.pl,b1,false,false,true,false
exp_acyclic_indvary2_step2_batch_yyy08.pl,v1,false,false,true,false
exp_acyclic_indvary2_step2_batch_yyy09.pl,d2,false,false,true,false
exp_acyclic_indvary2_step2_batch_yyy09.pl,c1,false,false,true,false
exp_acyclic_indvary2_step2_batch_yyy09.pl,e1,false,false,true,false
exp_acyclic_indvary2_step2_batch_yyy10.pl,b2,false,false,true,false
exp_acyclic_indvary2_step3_batch_yyy01.pl,d2,false,false,true,false
exp_acyclic_indvary2_step3_batch_yyy01.pl,b2,false,false,true,false
exp_acyclic_indvary2_step3_batch_yyy01.pl,a2,false,false,true,false
exp_acyclic_indvary2_step3_batch_yyy02.pl,b3,false,false,true,false
exp_acyclic_indvary2_step3_batch_yyy03.pl,c2,false,false,true,false
exp_acyclic_indvary2_step3_batch_yyy03.pl,r3,false,false,true,false
exp_acyclic_indvary2_step3_batch_yyy04.pl,f2,false,false,true,false
exp_acyclic_indvary2_step3_batch_yyy06.pl,t1,false,false,true,false
exp_acyclic_indvary2_step3_batch_yyy06.pl,b1,false,false,true,false
exp_acyclic_indvary2_step3_batch_yyy06.pl,f2,false,false,true,false
exp_acyclic_indvary2_step3_batch_yyy07.pl,b3,false,false,true,false
exp_acyclic_indvary2_step3_batch_yyy07.pl,e1,false,false,true,false
exp_acyclic_indvary2_step3_batch_yyy08.pl,b2,false,false,true,false
exp_acyclic_indvary2_step3_batch_yyy08.pl,a2,false,false,true,false
exp_acyclic_indvary2_step3_batch_yyy08.pl,c2,false,false,true,false
exp_acyclic_indvary2_step3_batch_yyy08.pl,c1,false,false,true,false
exp_acyclic_indvary2_step3_batch_yyy09.pl,e2,false,false,true,false
exp_acyclic_indvary2_step3_batch_yyy09.pl,s2,false,false,true,false
exp_acyclic_indvary2_step3_batch_yyy09.pl,t2,false,false,true,false
exp_acyclic_indvary2_step3_batch_yyy10.pl,e1,false,false,true,false
exp_acyclic_indvary2_step4_batch_yyy01.pl,c3,false,false,true,false
exp_acyclic_indvary2_step4_batch_yyy01.pl,q1,false,false,true,false
exp_acyclic_indvary2_step4_batch_yyy02.pl,f1,false,false,true,false
exp_acyclic_indvary2_step4_batch_yyy02.pl,b2,false,false,true,false
exp_acyclic_indvary2_step4_batch_yyy02.pl,s1,false,false,true,false
exp_acyclic_indvary2_step4_batch_yyy03.pl,v2,false,false,true,false
exp_acyclic_indvary2_step4_batch_yyy03.pl,b3,false,false,true,false
exp_acyclic_indvary2_step4_batch_yyy03.pl,c3,false,false,true,false
exp_acyclic_indvary2_step4_batch_yyy04.pl,b1,false,false,true,false
exp_acyclic_indvary2_step4_batch_yyy04.pl,e1,false,false,true,false
exp_acyclic_indvary2_step4_batch_yyy04.pl,u1,false,false,true,false
exp_acyclic_indvary2_step4_batch_yyy04.pl,b2,false,false,true,false
exp_acyclic_indvary2_step4_batch_yyy05.pl,y2,false,false,true,false
exp_acyclic_indvary2_step4_batch_yyy05.pl,p2,false,false,true,false
exp_acyclic_indvary2_step4_batch_yyy05.pl,b3,false,false,true,false
exp_acyclic_indvary2_step4_batch_yyy05.pl,y1,false,false,true,false
exp_acyclic_indvary2_step4_batch_yyy05.pl,t1,false,false,true,false
exp_acyclic_indvary2_step4_batch_yyy06.pl,d2,false,false,true,false
exp_acyclic_indvary2_step4_batch_yyy06.pl,c1,false,false,true,false
exp_acyclic_indvary2_step4_batch_yyy07.pl,d2,false,false,true,false
exp_acyclic_indvary2_step4_batch_yyy08.pl,f2,false,false,true,false
exp_acyclic_indvary2_step4_batch_yyy08.pl,t2,false,false,true,false
exp_acyclic_indvary2_step4_batch_yyy08.pl,w1,false,false,true,false
exp_acyclic_indvary2_step4_batch_yyy08.pl,a1,false,false,true,false
exp_acyclic_indvary2_step4_batch_yyy09.pl,c2,false,false,true,false
exp_acyclic_indvary2_step4_batch_yyy09.pl,c1,false,false,true,false
exp_acyclic_indvary2_step4_batch_yyy10.pl,e1,false,false,true,false
exp_acyclic_indvary2_step5_batch_yyy01.pl,b3,false,false,true,false
exp_acyclic_indvary2_step5_batch_yyy01.pl,c3,false,false,true,false
exp_acyclic_indvary2_step5_batch_yyy02.pl,u1,false,false,true,false
exp_acyclic_indvary2_step5_batch_yyy02.pl,d2,false,false,true,false
exp_acyclic_indvary2_step5_batch_yyy02.pl,b3,false,false,true,false
exp_acyclic_indvary2_step5_batch_yyy02.pl,a3,false,false,true,false
exp_acyclic_indvary2_step5_batch_yyy03.pl,e2,false,false,true,false
exp_acyclic_indvary2_step5_batch_yyy03.pl,v1,false,false,true,false
exp_acyclic_indvary2_step5_batch_yyy03.pl,u1,false,false,true,false
exp_acyclic_indvary2_step5_batch_yyy03.pl,a3,false,false,true,false
exp_acyclic_indvary2_step5_batch_yyy03.pl,q2,false,false,true,false
exp_acyclic_indvary2_step5_batch_yyy03.pl,z1,false,false,true,false
exp_acyclic_indvary2_step5_batch_yyy04.pl,b1,false,false,true,false
exp_acyclic_indvary2_step5_batch_yyy04.pl,f1,false,false,true,false
exp_acyclic_indvary2_step5_batch_yyy05.pl,z2,false,false,true,false
exp_acyclic_indvary2_step5_batch_yyy05.pl,e1,false,false,true,false
exp_acyclic_indvary2_step5_batch_yyy05.pl,b1,false,false,true,false
exp_acyclic_indvary2_step5_batch_yyy05.pl,x1,false,false,true,false
exp_acyclic_indvary2_step5_batch_yyy05.pl,c2,false,false,true,false
exp_acyclic_indvary2_step5_batch_yyy06.pl,c2,false,false,true,false
exp_acyclic_indvary2_step5_batch_yyy06.pl,w2,false,false,true,false
exp_acyclic_indvary2_step5_batch_yyy07.pl,a3,false,false,true,false
exp_acyclic_indvary2_step5_batch_yyy07.pl,b3,false,false,true,false
exp_acyclic_indvary2_step5_batch_yyy07.pl,c3,false,false,true,false
exp_acyclic_indvary2_step5_batch_yyy08.pl,s2,false,false,true,false
exp_acyclic_indvary2_step5_batch_yyy09.pl,a2,false,false,true,false
exp_acyclic_indvary2_step5_batch_yyy09.pl,b2,false,false,true,false
exp_acyclic_indvary2_step5_batch_yyy09.pl,c2,false,false,true,false
exp_acyclic_indvary2_step5_batch_yyy10.pl,y2,false,false,true,false
exp_acyclic_indvary2_step5_batch_yyy10.pl,d1,false,false,true,false
exp_acyclic_indvary2_step5_batch_yyy10.pl,f1,false,false,true,false
exp_acyclic_indvary2_step5_batch_yyy10.pl,q1,false,false,true,false
exp_acyclic_indvary2_step5_batch_yyy10.pl,b2,false,false,true,false
exp_acyclic_indvary2_step6_batch_yyy01.pl,e1,false,false,true,false
exp_acyclic_indvary2_step6_batch_yyy01.pl,s1,false,false,true,false
exp_acyclic_indvary2_step6_batch_yyy01.pl,e2,false,false,true,false
exp_acyclic_indvary2_step6_batch_yyy01.pl,b2,false,false,true,false
exp_acyclic_indvary2_step6_batch_yyy02.pl,d2,false,false,true,false
exp_acyclic_indvary2_step6_batch_yyy02.pl,d1,false,false,true,false
exp_acyclic_indvary2_step6_batch_yyy02.pl,b1,false,false,true,false
exp_acyclic_indvary2_step6_batch_yyy02.pl,s1,false,false,true,false
exp_acyclic_indvary2_step6_batch_yyy03.pl,e2,false,false,true,false
exp_acyclic_indvary2_step6_batch_yyy03.pl,p3,false,false,true,false
exp_acyclic_indvary2_step6_batch_yyy03.pl,b2,false,false,true,false
exp_acyclic_indvary2_step6_batch_yyy03.pl,b1,false,false,true,false
exp_acyclic_indvary2_step6_batch_yyy04.pl,c1,false,false,true,false
exp_acyclic_indvary2_step6_batch_yyy04.pl,e2,false,false,true,false
exp_acyclic_indvary2_step6_batch_yyy04.pl,a3,false,false,true,false
exp_acyclic_indvary2_step6_batch_yyy04.pl,r2,false,false,true,false
exp_acyclic_indvary2_step6_batch_yyy04.pl,f2,false,false,true,false
exp_acyclic_indvary2_step6_batch_yyy05.pl,c3,false,false,true,false
exp_acyclic_indvary2_step6_batch_yyy06.pl,b2,false,false,true,false
exp_acyclic_indvary2_step6_batch_yyy06.pl,d1,false,false,true,false
exp_acyclic_indvary2_step6_batch_yyy06.pl,f2,false,false,true,false
exp_acyclic_indvary2_step6_batch_yyy06.pl,e2,false,false,true,false
exp_acyclic_indvary2_step6_batch_yyy07.pl,w1,false,false,true,false
exp_acyclic_indvary2_step6_batch_yyy07.pl,c3,false,false,true,false
exp_acyclic_indvary2_step6_batch_yyy08.pl,x2,false,false,true,false
exp_acyclic_indvary2_step6_batch_yyy08.pl,c3,false,false,true,false
exp_acyclic_indvary2_step6_batch_yyy08.pl,b2,false,false,true,false
exp_acyclic_indvary2_step6_batch_yyy08.pl,c1,false,false,true,false
exp_acyclic_indvary2_step6_batch_yyy08.pl,s1,false,false,true,false
exp_acyclic_indvary2_step6_batch_yyy09.pl,e1,false,false,true,false
exp_acyclic_indvary2_step6_batch_yyy09.pl,a3,false,false,true,false
exp_acyclic_indvary2_step6_batch_yyy10.pl,f2,false,false,true,false
exp_acyclic_indvary2_step6_batch_yyy10.pl,a3,false,false,true,false
exp_acyclic_indvary2_step6_batch_yyy10.pl,b2,false,false,true,false
exp_acyclic_indvary2_step6_batch_yyy10.pl,c3,false,false,true,false
exp_acyclic_indvary2_step7_batch_yyy01.pl,b1,false,false,true,false
exp_acyclic_indvary2_step7_batch_yyy01.pl,c2,false,false,true,false
exp_acyclic_indvary2_step7_batch_yyy03.pl,e1,false,false,true,false
exp_acyclic_indvary2_step7_batch_yyy03.pl,b2,false,false,true,false
exp_acyclic_indvary2_step7_batch_yyy03.pl,e2,false,false,true,false
exp_acyclic_indvary2_step7_batch_yyy03.pl,a2,false,false,true,false
exp_acyclic_indvary2_step7_batch_yyy03.pl,u1,false,false,true,false
exp_acyclic_indvary2_step7_batch_yyy03.pl,r3,false,false,true,false
exp_acyclic_indvary2_step7_batch_yyy04.pl,f2,false,false,true,false
exp_acyclic_indvary2_step7_batch_yyy04.pl,b3,false,false,true,false
exp_acyclic_indvary2_step7_batch_yyy04.pl,c1,false,false,true,false
exp_acyclic_indvary2_step7_batch_yyy05.pl,c3,false,false,true,false
exp_acyclic_indvary2_step7_batch_yyy05.pl,b2,false,false,true,false
exp_acyclic_indvary2_step7_batch_yyy05.pl,s1,false,false,true,false
exp_acyclic_indvary2_step7_batch_yyy06.pl,d1,false,false,true,false
exp_acyclic_indvary2_step7_batch_yyy06.pl,b1,false,false,true,false
exp_acyclic_indvary2_step7_batch_yyy06.pl,a3,false,false,true,false
exp_acyclic_indvary2_step7_batch_yyy06.pl,z1,false,false,true,false
exp_acyclic_indvary2_step7_batch_yyy06.pl,v1,false,false,true,false
exp_acyclic_indvary2_step7_batch_yyy06.pl,c2,false,false,true,false
exp_acyclic_indvary2_step7_batch_yyy07.pl,z1,false,false,true,false
exp_acyclic_indvary2_step7_batch_yyy08.pl,c1,false,false,true,false
exp_acyclic_indvary2_step7_batch_yyy08.pl,q1,false,false,true,false
exp_acyclic_indvary2_step7_batch_yyy08.pl,b1,false,false,true,false
exp_acyclic_indvary2_step7_batch_yyy08.pl,d2,false,false,true,false
exp_acyclic_indvary2_step7_batch_yyy08.pl,a1,false,false,true,false
exp_acyclic_indvary2_step7_batch_yyy08.pl,c2,false,false,true,false
exp_acyclic_indvary2_step7_batch_yyy08.pl,b2,false,false,true,false
exp_acyclic_indvary2_step7_batch_yyy08.pl,d1,false,false,true,false
exp_acyclic_indvary2_step7_batch_yyy09.pl,e2,false,false,true,false
exp_acyclic_indvary2_step7_batch_yyy09.pl,a3,false,false,true,false
exp_acyclic_indvary2_step7_batch_yyy09.pl,c1,false,false,true,false
exp_acyclic_indvary2_step7_batch_yyy09.pl,e1,false,false,true,false
exp_acyclic_indvary2_step7_batch_yyy10.pl,c1,false,false,true,false
exp_acyclic_indvary2_step7_batch_yyy10.pl,f2,false,false,true,false
exp_acyclic_indvary2_step7_batch_yyy10.pl,x1,false,false,true,false
exp_acyclic_indvary2_step7_batch_yyy10.pl,z2,false,false,true,false
exp_acyclic_indvary2_step7_batch_yyy10.pl,a2,false,false,true,false
exp_acyclic_indvary2_step8_batch_yyy01.pl,a3,false,false,true,false
exp_acyclic_indvary2_step8_batch_yyy01.pl,c1,false,false,true,false
exp_acyclic_indvary2_step8_batch_yyy01.pl,a2,false,false,true,false
exp_acyclic_indvary2_step8_batch_yyy01.pl,a1,false,false,true,false
exp_acyclic_indvary2_step8_batch_yyy02.pl,a3,false,false,true,false
exp_acyclic_indvary2_step8_batch_yyy02.pl,b1,false,false,true,false
exp_acyclic_indvary2_step8_batch_yyy02.pl,a1,false,false,true,false
exp_acyclic_indvary2_step8_batch_yyy02.pl,e1,false,false,true,false
exp_acyclic_indvary2_step8_batch_yyy03.pl,a3,false,false,true,false
exp_acyclic_indvary2_step8_batch_yyy03.pl,c3,false,false,true,false
exp_acyclic_indvary2_step8_batch_yyy04.pl,c1,false,false,true,false
exp_acyclic_indvary2_step8_batch_yyy04.pl,x2,false,false,true,false
exp_acyclic_indvary2_step8_batch_yyy04.pl,e1,false,false,true,false
exp_acyclic_indvary2_step8_batch_yyy05.pl,f1,false,false,true,false
exp_acyclic_indvary2_step8_batch_yyy05.pl,q3,false,false,true,false
exp_acyclic_indvary2_step8_batch_yyy05.pl,a1,false,false,true,false
exp_acyclic_indvary2_step8_batch_yyy06.pl,w2,false,false,true,false
exp_acyclic_indvary2_step8_batch_yyy06.pl,f2,false,false,true,false
exp_acyclic_indvary2_step8_batch_yyy06.pl,d2,false,false,true,false
exp_acyclic_indvary2_step8_batch_yyy06.pl,e1,false,false,true,false
exp_acyclic_indvary2_step8_batch_yyy06.pl,d1,false,false,true,false
exp_acyclic_indvary2_step8_batch_yyy07.pl,e2,false,false,true,false
exp_acyclic_indvary2_step8_batch_yyy07.pl,u2,false,false,true,false
exp_acyclic_indvary2_step8_batch_yyy07.pl,a1,false,false,true,false
exp_acyclic_indvary2_step8_batch_yyy07.pl,c2,false,false,true,false
exp_acyclic_indvary2_step8_batch_yyy08.pl,t2,false,false,true,false
exp_acyclic_indvary2_step8_batch_yyy08.pl,z1,false,false,true,false
exp_acyclic_indvary2_step8_batch_yyy08.pl,d2,false,false,true,false
exp_acyclic_indvary2_step8_batch_yyy08.pl,c2,false,false,true,false
exp_acyclic_indvary2_step8_batch_yyy08.pl,t1,false,false,true,false
exp_acyclic_indvary2_step8_batch_yyy08.pl,x2,false,false,true,false
exp_acyclic_indvary2_step8_batch_yyy09.pl,b1,false,false,true,false
exp_acyclic_indvary2_step8_batch_yyy10.pl,c3,false,false,true,false
exp_acyclic_indvary2_step8_batch_yyy10.pl,d2,false,false,true,false
exp_acyclic_indvary2_step8_batch_yyy10.pl,q3,false,false,true,false
exp_acyclic_indvary3_step1_batch_yyy01.pl,d1,false,false,true,false
exp_acyclic_indvary3_step1_batch_yyy01.pl,q2,false,false,true,false
exp_acyclic_indvary3_step1_batch_yyy01.pl,e1,false,false,true,false
exp_acyclic_indvary3_step1_batch_yyy02.pl,c1,false,false,true,false
exp_acyclic_indvary3_step1_batch_yyy02.pl,d1,false,false,true,false
exp_acyclic_indvary3_step1_batch_yyy03.pl,p1,false,false,true,false
exp_acyclic_indvary3_step1_batch_yyy03.pl,z2,false,false,true,false
exp_acyclic_indvary3_step1_batch_yyy03.pl,a2,false,false,true,false
exp_acyclic_indvary3_step1_batch_yyy04.pl,e1,false,false,true,false
exp_acyclic_indvary3_step1_batch_yyy04.pl,u2,false,false,true,false
exp_acyclic_indvary3_step1_batch_yyy04.pl,p4,false,false,true,false
exp_acyclic_indvary3_step1_batch_yyy04.pl,a3,false,false,true,false
exp_acyclic_indvary3_step1_batch_yyy04.pl,f2,false,false,true,false
exp_acyclic_indvary3_step1_batch_yyy06.pl,d1,false,false,true,false
exp_acyclic_indvary3_step1_batch_yyy06.pl,y1,false,false,true,false
exp_acyclic_indvary3_step1_batch_yyy07.pl,c1,false,false,true,false
exp_acyclic_indvary3_step1_batch_yyy07.pl,b1,false,false,true,false
exp_acyclic_indvary3_step1_batch_yyy07.pl,a1,false,false,true,false
exp_acyclic_indvary3_step1_batch_yyy07.pl,f2,false,false,true,false
exp_acyclic_indvary3_step1_batch_yyy08.pl,b2,false,false,true,false
exp_acyclic_indvary3_step1_batch_yyy08.pl,s1,false,false,true,false
exp_acyclic_indvary3_step1_batch_yyy08.pl,p3,false,false,true,false
exp_acyclic_indvary3_step1_batch_yyy08.pl,e1,false,false,true,false
exp_acyclic_indvary3_step1_batch_yyy09.pl,a2,false,false,true,false
exp_acyclic_indvary3_step1_batch_yyy10.pl,e1,false,false,true,false
exp_acyclic_indvary3_step2_batch_yyy02.pl,b2,false,false,true,false
exp_acyclic_indvary3_step2_batch_yyy02.pl,b1,false,false,true,false
exp_acyclic_indvary3_step2_batch_yyy02.pl,c3,false,false,true,false
exp_acyclic_indvary3_step2_batch_yyy03.pl,f2,false,false,true,false
exp_acyclic_indvary3_step2_batch_yyy03.pl,u3,false,false,true,false
exp_acyclic_indvary3_step2_batch_yyy03.pl,a1,false,false,true,false
exp_acyclic_indvary3_step2_batch_yyy04.pl,p1,false,false,true,false
exp_acyclic_indvary3_step2_batch_yyy05.pl,c1,false,false,true,false
exp_acyclic_indvary3_step2_batch_yyy05.pl,c3,false,false,true,false
exp_acyclic_indvary3_step2_batch_yyy05.pl,f2,false,false,true,false
exp_acyclic_indvary3_step2_batch_yyy05.pl,e1,false,false,true,false
exp_acyclic_indvary3_step2_batch_yyy05.pl,e2,false,false,true,false
exp_acyclic_indvary3_step2_batch_yyy06.pl,e1,false,false,true,false
exp_acyclic_indvary3_step2_batch_yyy06.pl,u3,false,false,true,false
exp_acyclic_indvary3_step2_batch_yyy06.pl,c3,false,false,true,false
exp_acyclic_indvary3_step2_batch_yyy06.pl,t1,false,false,true,false
exp_acyclic_indvary3_step2_batch_yyy07.pl,b2,false,false,true,false
exp_acyclic_indvary3_step2_batch_yyy08.pl,v3,false,false,true,false
exp_acyclic_indvary3_step2_batch_yyy08.pl,b2,false,false,true,false
exp_acyclic_indvary3_step2_batch_yyy08.pl,z2,false,false,true,false
exp_acyclic_indvary3_step2_batch_yyy08.pl,a1,false,false,true,false
exp_acyclic_indvary3_step2_batch_yyy09.pl,b3,false,false,true,false
exp_acyclic_indvary3_step2_batch_yyy09.pl,t3,false,false,true,false
exp_acyclic_indvary3_step2_batch_yyy09.pl,a2,false,false,true,false
exp_acyclic_indvary3_step2_batch_yyy10.pl,e2,false,false,true,false
exp_acyclic_indvary3_step2_batch_yyy10.pl,c2,false,false,true,false
exp_acyclic_indvary3_step2_batch_yyy10.pl,b3,false,false,true,false
exp_acyclic_indvary3_step2_batch_yyy10.pl,a2,false,false,true,false
exp_acyclic_indvary3_step3_batch_yyy01.pl,y2,false,false,true,false
exp_acyclic_indvary3_step3_batch_yyy01.pl,c1,false,false,true,false
exp_acyclic_indvary3_step3_batch_yyy03.pl,b3,false,false,true,false
exp_acyclic_indvary3_step3_batch_yyy03.pl,e1,false,false,true,false
exp_acyclic_indvary3_step3_batch_yyy03.pl,f2,false,false,true,false
exp_acyclic_indvary3_step3_batch_yyy03.pl,d1,false,false,true,false
exp_acyclic_indvary3_step3_batch_yyy04.pl,b2,false,false,true,false
exp_acyclic_indvary3_step3_batch_yyy05.pl,a2,false,false,true,false
exp_acyclic_indvary3_step3_batch_yyy05.pl,e2,false,false,true,false
exp_acyclic_indvary3_step3_batch_yyy06.pl,f2,false,false,true,false
exp_acyclic_indvary3_step3_batch_yyy06.pl,a1,false,false,true,false
exp_acyclic_indvary3_step3_batch_yyy07.pl,b3,false,false,true,false
exp_acyclic_indvary3_step3_batch_yyy08.pl,b1,false,false,true,false
exp_acyclic_indvary3_step3_batch_yyy08.pl,e1,false,false,true,false
exp_acyclic_indvary3_step3_batch_yyy08.pl,b2,false,false,true,false
exp_acyclic_indvary3_step3_batch_yyy08.pl,c3,false,false,true,false
exp_acyclic_indvary3_step3_batch_yyy10.pl,e1,false,false,true,false
exp_acyclic_indvary3_step3_batch_yyy10.pl,b3,false,false,true,false
exp_acyclic_indvary3_step3_batch_yyy10.pl,a2,false,false,true,false
exp_acyclic_indvary3_step3_batch_yyy10.pl,f2,false,false,true,false
exp_acyclic_indvary3_step4_batch_yyy01.pl,f2,false,false,true,false
exp_acyclic_indvary3_step4_batch_yyy01.pl,c2,false,false,true,false
exp_acyclic_indvary3_step4_batch_yyy02.pl,a3,false,false,true,false
exp_acyclic_indvary3_step4_batch_yyy02.pl,f1,false,false,true,false
exp_acyclic_indvary3_step4_batch_yyy03.pl,d1,false,false,true,false
exp_acyclic_indvary3_step4_batch_yyy03.pl,a2,false,false,true,false
exp_acyclic_indvary3_step4_batch_yyy03.pl,c1,false,false,true,false
exp_acyclic_indvary3_step4_batch_yyy03.pl,e1,false,false,true,false
exp_acyclic_indvary3_step4_batch_yyy04.pl,d1,false,false,true,false
exp_acyclic_indvary3_step4_batch_yyy04.pl,a3,false,false,true,false
exp_acyclic_indvary3_step4_batch_yyy04.pl,c3,false,false,true,false
exp_acyclic_indvary3_step4_batch_yyy05.pl,c3,false,false,true,false
exp_acyclic_indvary3_step4_batch_yyy06.pl,a2,false,false,true,false
exp_acyclic_indvary3_step4_batch_yyy07.pl,b1,false,false,true,false
exp_acyclic_indvary3_step4_batch_yyy08.pl,e2,false,false,true,false
exp_acyclic_indvary3_step4_batch_yyy09.pl,a2,false,false,true,false
exp_acyclic_indvary3_step4_batch_yyy09.pl,a3,false,false,true,false
exp_acyclic_indvary3_step5_batch_yyy01.pl,e1,false,false,true,false
exp_acyclic_indvary3_step5_batch_yyy01.pl,b2,false,false,true,false
exp_acyclic_indvary3_step5_batch_yyy02.pl,c3,false,false,true,false
exp_acyclic_indvary3_step5_batch_yyy03.pl,e1,false,false,true,false
exp_acyclic_indvary3_step5_batch_yyy03.pl,a2,false,false,true,false
exp_acyclic_indvary3_step5_batch_yyy03.pl,d2,false,false,true,false
exp_acyclic_indvary3_step5_batch_yyy04.pl,b1,false,false,true,false
exp_acyclic_indvary3_step5_batch_yyy05.pl,f2,false,false,true,false
exp_acyclic_indvary3_step5_batch_yyy06.pl,b1,false,false,true,false
exp_acyclic_indvary3_step5_batch_yyy06.pl,e2,false,false,true,false
exp_acyclic_indvary3_step5_batch_yyy07.pl,d2,false,false,true,false
exp_acyclic_indvary3_step5_batch_yyy07.pl,b3,false,false,true,false
exp_acyclic_indvary3_step5_batch_yyy07.pl,b2,false,false,true,false
exp_acyclic_indvary3_step5_batch_yyy08.pl,e2,false,false,true,false
exp_acyclic_indvary3_step5_batch_yyy08.pl,c1,false,false,true,false
exp_acyclic_indvary3_step5_batch_yyy08.pl,f1,false,false,true,false
exp_acyclic_indvary3_step5_batch_yyy08.pl,b3,false,false,true,false
exp_acyclic_indvary3_step5_batch_yyy09.pl,c1,false,false,true,false
exp_acyclic_indvary3_step5_batch_yyy09.pl,d2,false,false,true,false
exp_acyclic_indvary3_step5_batch_yyy10.pl,e2,false,false,true,false
exp_acyclic_indvary3_step5_batch_yyy10.pl,c2,false,false,true,false
exp_acyclic_indvary3_step6_batch_yyy01.pl,f2,false,false,true,false
exp_acyclic_indvary3_step6_batch_yyy01.pl,e2,false,false,true,false
exp_acyclic_indvary3_step6_batch_yyy01.pl,a2,false,false,true,false
exp_acyclic_indvary3_step6_batch_yyy02.pl,a1,false,false,true,false
exp_acyclic_indvary3_step6_batch_yyy03.pl,d1,false,false,true,false
exp_acyclic_indvary3_step6_batch_yyy03.pl,c2,false,false,true,false
exp_acyclic_indvary3_step6_batch_yyy04.pl,b1,false,false,true,false
exp_acyclic_indvary3_step6_batch_yyy05.pl,d1,false,false,true,false
exp_acyclic_indvary3_step6_batch_yyy05.pl,a2,false,false,true,false
exp_acyclic_indvary3_step6_batch_yyy05.pl,b1,false,false,true,false
exp_acyclic_indvary3_step6_batch_yyy07.pl,f1,false,false,true,false
exp_acyclic_indvary3_step6_batch_yyy07.pl,b1,false,false,true,false
exp_acyclic_indvary3_step6_batch_yyy08.pl,c1,false,false,true,false
exp_acyclic_indvary3_step6_batch_yyy09.pl,b1,false,false,true,false
exp_acyclic_indvary3_step6_batch_yyy09.pl,d2,false,false,true,false
exp_acyclic_indvary3_step6_batch_yyy10.pl,a2,false,false,true,false
exp_acyclic_indvary3_step7_batch_yyy01.pl,e1,false,false,true,false
exp_acyclic_indvary3_step7_batch_yyy01.pl,a1,false,false,true,false
exp_acyclic_indvary3_step7_batch_yyy02.pl,e2,false,false,true,false
exp_acyclic_indvary3_step7_batch_yyy02.pl,c3,false,false,true,false
exp_acyclic_indvary3_step7_batch_yyy03.pl,e1,false,false,true,false
exp_acyclic_indvary3_step7_batch_yyy03.pl,c3,false,false,true,false
exp_acyclic_indvary3_step7_batch_yyy04.pl,e1,false,false,true,false
exp_acyclic_indvary3_step7_batch_yyy05.pl,f2,false,false,true,false
exp_acyclic_indvary3_step7_batch_yyy05.pl,a3,false,false,true,false
exp_acyclic_indvary3_step7_batch_yyy07.pl,b3,false,false,true,false
exp_acyclic_indvary3_step7_batch_yyy08.pl,e1,false,false,true,false
exp_acyclic_indvary3_step7_batch_yyy08.pl,f1,false,false,true,false
exp_acyclic_indvary3_step7_batch_yyy08.pl,c2,false,false,true,false
exp_acyclic_indvary3_step7_batch_yyy09.pl,d1,false,false,true,false
exp_acyclic_indvary3_step7_batch_yyy09.pl,e2,false,false,true,false
exp_acyclic_indvary3_step7_batch_yyy09.pl,a2,false,false,true,false
exp_acyclic_indvary3_step7_batch_yyy10.pl,a1,false,false,true,false
exp_acyclic_indvary3_step7_batch_yyy10.pl,e2,false,false,true,false
exp_acyclic_indvary3_step8_batch_yyy01.pl,b3,false,false,true,false
exp_acyclic_indvary3_step8_batch_yyy02.pl,e1,false,false,true,false
